60, 1, 108.8494, 4.6343, 1.3940, 29.8780, 113.4837, 31.2720, 144.7557
60, 1, 108.1811, 4.6433, 1.3463, 28.7602, 112.8244, 30.1064, 142.9308
60, 1, 107.3954, 4.6377, 1.3964, 27.0705, 112.0330, 28.4669, 140.5000
60, 1, 107.7469, 4.6125, 1.4202, 29.4113, 112.3594, 30.8315, 143.1909
60, 1, 106.9781, 4.6215, 1.4117, 28.1755, 111.5996, 29.5871, 141.1868
60, 1, 107.7255, 4.7407, 1.6732, 29.6343, 112.4662, 31.3075, 143.7736
60, 1, 108.7850, 4.7162, 1.4793, 27.7762, 113.5011, 29.2555, 142.7566
60, 1, 108.3961, 4.6822, 1.5124, 28.9273, 113.0783, 30.4397, 143.5180
60, 1, 107.7922, 4.7140, 1.4544, 30.8883, 112.5062, 32.3427, 144.8489
60, 1, 108.4514, 4.6746, 1.4161, 27.7999, 113.1260, 29.2161, 142.3421
60, 1, 108.4786, 4.6821, 1.5895, 26.1570, 113.1607, 27.7465, 140.9072
60, 1, 110.8663, 4.6722, 1.6590, 28.2434, 115.5385, 29.9024, 145.4409
60, 1, 108.1788, 4.6702, 1.4415, 27.7189, 112.8489, 29.1605, 142.0094
60, 1, 110.3605, 4.6698, 1.4356, 27.9551, 115.0303, 29.3908, 144.4211
60, 1, 107.9512, 4.6689, 1.4159, 28.3258, 112.6202, 29.7417, 142.3619
60, 1, 108.0769, 4.9031, 1.4354, 28.3400, 112.9800, 29.7754, 142.7554
60, 1, 109.6373, 4.6753, 1.4732, 26.4427, 114.3126, 27.9159, 142.2285
60, 1, 108.0808, 4.6700, 1.6247, 29.8901, 112.7509, 31.5148, 144.2657
60, 1, 108.2657, 5.2423, 1.4006, 28.1956, 113.5080, 29.5962, 143.1042
60, 1, 109.2284, 4.6898, 1.4661, 27.2164, 113.9182, 28.6825, 142.6007
