168, 1, 1.6882, 0.1594, 0.0217, 1.2409, 1.8475, 1.2626, 3.1101
168, 1, 1.7061, 0.1584, 0.0183, 1.2570, 1.8646, 1.2752, 3.1398
168, 1, 1.7149, 0.1660, 0.0182, 1.2904, 1.8808, 1.3085, 3.1894
168, 1, 1.6846, 0.1587, 0.0213, 1.3439, 1.8434, 1.3652, 3.2086
168, 1, 1.7469, 0.1594, 0.0202, 1.3616, 1.9063, 1.3818, 3.2881
168, 1, 1.6850, 0.1586, 0.0194, 1.3649, 1.8436, 1.3844, 3.2279
168, 1, 1.6968, 0.1659, 0.0190, 1.2814, 1.8628, 1.3003, 3.1631
168, 1, 1.6821, 0.1602, 0.0210, 1.3502, 1.8423, 1.3712, 3.2135
168, 1, 1.6873, 0.1590, 0.0179, 1.3123, 1.8463, 1.3302, 3.1765
168, 1, 1.6914, 0.1674, 0.0182, 1.2132, 1.8587, 1.2314, 3.0901
168, 1, 1.6845, 0.1580, 0.0221, 1.2932, 1.8425, 1.3153, 3.1578
168, 1, 1.6916, 0.1597, 0.0181, 1.3462, 1.8514, 1.3643, 3.2157
168, 1, 1.7414, 0.1616, 0.0191, 1.1888, 1.9030, 1.2079, 3.1109
168, 1, 1.7297, 0.1591, 0.0209, 1.3116, 1.8888, 1.3326, 3.2214
168, 1, 1.6853, 0.1597, 0.0184, 1.3091, 1.8450, 1.3275, 3.1724
168, 1, 1.6751, 0.1597, 0.0186, 1.3910, 1.8348, 1.4096, 3.2444
168, 1, 1.6969, 0.1585, 0.0166, 1.3563, 1.8554, 1.3729, 3.2283
168, 1, 1.6916, 0.1587, 0.0200, 1.3883, 1.8503, 1.4083, 3.2586
168, 1, 1.7242, 0.1596, 0.0202, 1.2262, 1.8838, 1.2463, 3.1302
168, 1, 1.6971, 0.1590, 0.0177, 1.2478, 1.8561, 1.2655, 3.1216
