168, 1, 1.7069, 0.1599, 0.0178, 1.1845, 1.8668, 1.2024, 3.0692
168, 1, 1.7022, 0.1698, 0.0156, 1.3018, 1.8720, 1.3174, 3.1894
168, 1, 1.6941, 0.1598, 0.0188, 1.2134, 1.8539, 1.2322, 3.0860
168, 1, 1.6643, 0.1602, 0.0187, 1.2308, 1.8245, 1.2496, 3.0740
168, 1, 1.6901, 0.1597, 0.0183, 1.2689, 1.8498, 1.2873, 3.1371
168, 1, 1.6925, 0.1595, 0.0189, 1.2303, 1.8520, 1.2491, 3.1011
168, 1, 1.6726, 0.1588, 0.0172, 1.3137, 1.8313, 1.3309, 3.1623
168, 1, 1.7012, 0.1592, 0.0164, 1.4798, 1.8604, 1.4963, 3.3567
168, 1, 1.7172, 0.1593, 0.0189, 1.5206, 1.8765, 1.5395, 3.4161
168, 1, 1.6784, 0.1658, 0.0198, 1.3829, 1.8442, 1.4028, 3.2469
168, 1, 1.6755, 0.1587, 0.0192, 1.4614, 1.8342, 1.4806, 3.3148
168, 1, 1.7111, 0.1677, 0.0176, 1.5101, 1.8788, 1.5277, 3.4065
168, 1, 1.6870, 0.1608, 0.0193, 1.3599, 1.8478, 1.3792, 3.2270
168, 1, 1.7324, 0.1600, 0.0165, 1.4451, 1.8924, 1.4616, 3.3539
168, 1, 1.6898, 0.1603, 0.0157, 1.2137, 1.8501, 1.2294, 3.0795
168, 1, 1.7160, 0.1603, 0.0183, 1.2862, 1.8763, 1.3045, 3.1808
168, 1, 1.7091, 0.1600, 0.0190, 1.3264, 1.8691, 1.3454, 3.2145
168, 1, 1.7268, 0.1690, 0.0188, 1.4654, 1.8957, 1.4842, 3.3799
168, 1, 1.6889, 0.1596, 0.0180, 1.1289, 1.8485, 1.1469, 2.9953
168, 1, 1.6897, 0.1598, 0.0175, 1.3165, 1.8495, 1.3340, 3.1835
