168, 1, 0.9188, 0.0880, 0.0583, 1.0934, 1.0068, 1.1517, 2.1585
168, 1, 0.9197, 0.0881, 0.0575, 1.0934, 1.0078, 1.1509, 2.1587
168, 1, 0.9162, 0.0893, 0.0598, 1.0928, 1.0055, 1.1525, 2.1581
168, 1, 0.9171, 0.0892, 0.0608, 1.0927, 1.0063, 1.1535, 2.1598
168, 1, 0.9171, 0.0898, 0.0606, 1.0936, 1.0069, 1.1542, 2.1611
168, 1, 0.9189, 0.0891, 0.0603, 1.0948, 1.0080, 1.1551, 2.1631
168, 1, 0.9181, 0.0898, 0.0617, 1.0922, 1.0080, 1.1538, 2.1618
168, 1, 0.9174, 0.0898, 0.0607, 1.0923, 1.0073, 1.1530, 2.1603
168, 1, 0.9179, 0.0880, 0.0617, 1.0924, 1.0059, 1.1541, 2.1599
168, 1, 0.9171, 0.0880, 0.0582, 1.0915, 1.0051, 1.1498, 2.1548
168, 1, 0.9162, 0.0880, 0.0600, 1.0939, 1.0042, 1.1539, 2.1581
168, 1, 0.9171, 0.0879, 0.0577, 1.1504, 1.0051, 1.2081, 2.2132
168, 1, 0.9159, 0.0879, 0.0619, 1.0936, 1.0038, 1.1556, 2.1594
168, 1, 0.9169, 0.0879, 0.0576, 1.0914, 1.0048, 1.1489, 2.1537
168, 1, 0.9168, 0.0893, 0.0601, 1.0922, 1.0061, 1.1523, 2.1584
168, 1, 0.9172, 0.0880, 0.0580, 1.0931, 1.0051, 1.1511, 2.1562
168, 1, 0.9196, 0.0879, 0.0614, 1.0921, 1.0075, 1.1534, 2.1609
168, 1, 0.9161, 0.0880, 0.0582, 1.0934, 1.0041, 1.1515, 2.1557
168, 1, 0.9181, 0.0880, 0.0583, 1.0913, 1.0061, 1.1496, 2.1557
168, 1, 0.9173, 0.0880, 0.0575, 1.0938, 1.0053, 1.1513, 2.1566
