60, 1, 56.8232, 3.9403, 1.0908, 15.3895, 60.7635, 16.4803, 77.2438
60, 1, 56.6661, 3.9390, 1.0920, 15.3679, 60.6051, 16.4599, 77.0650
60, 1, 56.7230, 3.9387, 1.0893, 15.3811, 60.6617, 16.4703, 77.1320
60, 1, 56.7920, 3.9361, 1.0886, 15.3737, 60.7281, 16.4623, 77.1903
60, 1, 58.1374, 3.9324, 1.0919, 15.3813, 62.0698, 16.4732, 78.5429
60, 1, 56.6994, 4.0446, 1.0894, 15.3879, 60.7440, 16.4772, 77.2212
60, 1, 56.7445, 3.9408, 1.0953, 15.3693, 60.6853, 16.4646, 77.1498
60, 1, 56.7513, 3.9386, 1.0914, 15.3995, 60.6899, 16.4908, 77.1807
60, 1, 56.7968, 3.9404, 1.0944, 15.3952, 60.7372, 16.4896, 77.2268
60, 1, 56.7823, 3.9304, 1.0946, 15.3731, 60.7127, 16.4677, 77.1804
